t,x,y,doc_id,hilbert_idx
1174583,107,246,md_8083,27089
1174584,108,244,md_8083,27082
1174585,109,244,md_8083,27081
1174586,110,242,md_8083,27128
1174587,111,242,md_8083,27131
1174589,112,241,md_8083,27139
1174590,113,239,md_8083,27476
1174591,114,239,md_8083,27475
1174592,114,238,md_8083,27474
1174593,115,238,md_8083,27473
1174594,117,236,md_8083,27465
1174595,118,233,md_8083,27517
1174596,119,233,md_8083,27516
1174598,121,233,md_8083,27432
1174599,123,233,md_8083,27428
1174600,123,232,md_8083,27429
1174601,125,231,md_8083,27622
1174602,126,230,md_8083,27624
1174603,127,230,md_8083,27627
1174604,127,228,md_8083,27631
1174605,129,228,md_8083,37905
1174606,130,226,md_8083,37896
1174607,132,226,md_8083,37942
1174608,132,223,md_8083,37871
1174609,134,221,md_8083,37863
1174610,135,221,md_8083,37862
1174611,136,220,md_8083,37658
1174612,137,220,md_8083,37659
1174613,138,220,md_8083,37660
1174614,140,220,md_8083,37642
1174615,141,219,md_8083,37686
1174616,142,219,md_8083,37689
1174617,144,219,md_8083,37615
1174618,145,218,md_8083,37613
1174619,146,218,md_8083,37602
1174620,148,218,md_8083,37596
1174621,149,218,md_8083,37597
1174622,150,217,md_8083,37591
1174623,151,215,md_8083,37418
1174624,153,215,md_8083,37502
1174625,154,215,md_8083,37489
1174626,155,215,md_8083,37488
1174627,157,214,md_8083,37485
1174628,157,213,md_8083,37474
1174629,159,212,md_8083,37477
1174630,161,212,md_8083,40347
1174631,162,212,md_8083,40348
1174632,163,211,md_8083,40352
1174633,164,210,md_8083,40372
1174634,166,210,md_8083,40376
1174635,166,209,md_8083,40381
1174636,167,209,md_8083,40380
1174637,169,208,md_8083,40387
1174638,170,208,md_8083,40388
1174639,171,207,md_8083,40506
1174640,172,207,md_8083,40453
1174642,175,205,md_8083,40462
1174643,177,204,md_8083,40785
1174645,179,204,md_8083,40799
1174646,180,202,md_8083,40822
1174647,181,202,md_8083,40823
1174648,182,202,md_8083,40818
1174649,184,202,md_8083,40846
1174650,185,202,md_8083,40845
1174651,186,201,md_8083,40839
1174652,188,201,md_8083,40889
1174653,189,199,md_8083,40910
1174654,191,199,md_8083,40896
1174655,192,199,md_8083,41023
1174656,193,199,md_8083,41022
1174657,194,198,md_8083,41010
1174658,196,196,md_8083,40992
1174659,197,198,md_8083,41005
1174660,198,196,md_8083,40996
1174661,200,196,md_8083,41178
1174662,201,196,md_8083,41179
1174663,202,196,md_8083,41180
1174664,204,194,md_8083,41204
1174665,206,194,md_8083,41208
1174666,207,194,md_8083,41211
1174667,209,194,md_8083,41229
1174668,210,194,md_8083,41224
1174669,211,193,md_8083,41222
1174670,212,193,md_8083,41273
1174671,213,192,md_8083,41275
1174672,213,191,md_8083,46316
1174673,214,191,md_8083,46315
1174674,215,191,md_8083,46314
1174675,217,191,md_8083,46100
1174676,217,189,md_8083,46104
1174678,219,189,md_8083,46110
1174681,219,188,md_8083,46111
1174682,219,187,md_8083,46112
1174685,219,186,md_8083,46113
1174686,218,185,md_8083,46125
1174687,217,185,md_8083,46120
1174688,217,184,md_8083,46123
1174689,216,183,md_8083,46207
1174690,215,178,md_8083,46227
1174691,215,182,md_8083,46209
1174693,215,181,md_8083,46222
1174694,213,178,md_8083,46237
1174696,214,178,md_8083,46226
1174697,214,177,md_8083,46231
1174698,214,176,md_8083,46230
1174699,213,176,md_8083,46233
1174700,212,176,md_8083,46234
1174701,212,175,md_8083,46949
1174703,211,174,md_8083,46939
1174704,212,173,md_8083,46947
1174705,213,173,md_8083,46946
1174706,214,173,md_8083,46957
1174707,214,172,md_8083,46958
1174709,215,172,md_8083,46959
1174710,216,171,md_8083,46991
1174711,217,170,md_8083,46989
1174712,218,170,md_8083,46984
1174713,219,170,md_8083,46985
1174714,220,170,md_8083,47030
1174715,221,170,md_8083,47031
1174717,221,169,md_8083,47032
1174718,222,169,md_8083,47037
1174719,222,167,md_8083,47041
1174721,221,166,md_8083,47053
1174723,221,165,md_8083,47048
1174724,220,164,md_8083,47050
1174725,219,164,md_8083,47071
1174728,219,163,md_8083,47072
1174729,218,163,md_8083,47075
1174731,217,162,md_8083,47079
1174736,217,161,md_8083,47080
1174737,217,159,md_8083,47124
1174738,218,159,md_8083,47123
1174739,219,158,md_8083,47121
1174740,220,158,md_8083,47116
1174741,221,157,md_8083,47112
1174742,222,156,md_8083,47110
1174743,222,155,md_8083,47161
1174744,223,155,md_8083,47162
1174746,225,155,md_8083,48460
1174747,226,154,md_8083,48456
1174748,227,155,md_8083,48458
1174749,228,154,md_8083,48502
1174751,230,154,md_8083,48498
1174752,231,155,md_8083,48496
1174753,233,154,md_8083,48525
1174754,234,154,md_8083,48520
1174755,235,153,md_8083,48518
1174756,236,153,md_8083,48569
1174757,237,151,md_8083,48590
1174759,239,151,md_8083,48576
1174760,241,150,md_8083,48701
1174761,242,150,md_8083,48690
1174762,242,151,md_8083,48689
1174763,244,150,md_8083,48686
1174764,245,149,md_8083,48674
1174765,245,150,md_8083,48685
1174766,247,150,md_8083,48681
1174767,247,149,md_8083,48678
1174768,248,150,md_8083,48854
1174770,250,150,md_8083,48850
1174771,251,146,md_8083,48865
1174772,252,149,md_8083,48843
1174773,253,146,md_8083,48887
1174774,252,146,md_8083,48884
1174775,254,147,md_8083,48889
1174776,255,147,md_8083,48890
1174777,256,146,md_8083,125710
1174778,257,145,md_8083,125698
1174779,257,146,md_8083,125709
1174780,258,146,md_8083,125704
1174781,259,146,md_8083,125705
1174782,260,146,md_8083,125750
1174783,261,146,md_8083,125751
1174784,262,146,md_8083,125746
1174785,263,142,md_8083,125673
1174786,264,144,md_8083,125760
1174787,265,143,md_8083,125460
1174788,265,145,md_8083,125762
1174789,266,144,md_8083,125774
1174790,267,143,md_8083,125456
1174791,269,142,md_8083,125453
1174792,269,143,md_8083,125454
1174793,270,142,md_8083,125442
1174794,271,142,md_8083,125443
1174795,272,143,md_8083,125439
1174796,272,142,md_8083,125436
1174798,274,142,md_8083,125426
1174799,275,141,md_8083,125428
1174800,276,141,md_8083,125409
1174801,277,141,md_8083,125410
1174802,278,141,md_8083,125415
1174803,278,140,md_8083,125412
1174804,280,140,md_8083,125210
1174807,280,139,md_8083,125221
1174809,282,139,md_8083,125219
1174810,284,140,md_8083,125194
1174811,284,138,md_8083,125236
1174813,284,137,md_8083,125235
1174815,286,136,md_8083,125246
1174816,287,134,md_8083,125249
1174821,287,133,md_8083,125262
1174823,289,133,md_8083,124594
1174825,289,132,md_8083,124595
1174826,291,131,md_8083,124576
1174828,291,130,md_8083,124579
1174829,292,130,md_8083,124572
1174830,292,129,md_8083,124571
1174833,293,129,md_8083,124568
1174834,294,129,md_8083,124567
1174836,295,128,md_8083,124565
1174837,295,127,md_8083,72042
1174838,296,127,md_8083,72085
1174840,297,126,md_8083,72087
1174841,299,123,md_8083,72074
1174843,299,122,md_8083,72073
1174844,300,122,md_8083,72118
1174845,301,122,md_8083,72119
1174846,301,124,md_8083,72097
1174848,302,124,md_8083,72110
1174851,302,123,md_8083,72115
1174852,303,122,md_8083,72113
1174853,304,122,md_8083,72270
1174854,304,121,md_8083,72257
1174855,305,121,md_8083,72258
1174859,306,120,md_8083,72260
1174860,306,119,md_8083,72241
1174861,307,119,md_8083,72240
1174862,307,118,md_8083,72243
1174866,307,117,md_8083,72244
1174868,308,117,md_8083,72225
1174869,308,116,md_8083,72224
1174870,308,115,md_8083,72223
1174871,309,115,md_8083,72220
1174873,309,114,md_8083,72221
1174875,310,114,md_8083,72216
1174876,312,113,md_8083,72425
1174877,312,110,md_8083,72510
1174878,312,113,md_8083,72425
1174879,312,112,md_8083,72426
1174882,312,111,md_8083,72511
1174888,314,110,md_8083,72504
1174892,315,109,md_8083,72502
1174893,315,108,md_8083,72501
1174897,316,108,md_8083,72458
1174898,316,107,md_8083,72479
1174900,317,106,md_8083,72477
1174903,317,105,md_8083,72472
1174904,318,105,md_8083,72471
1174906,317,105,md_8083,72472
1174907,318,104,md_8083,72470
1174910,319,104,md_8083,72469
1174911,319,103,md_8083,72682
1174916,319,102,md_8083,72683
1174917,320,101,md_8083,74771
1174921,321,101,md_8083,74770
1174922,321,100,md_8083,74769
1174927,321,98,md_8083,74765
1174934,321,97,md_8083,74754
1174938,321,96,md_8083,74755
1174939,321,95,md_8083,74750
1174940,320,94,md_8083,74748
1174942,319,94,md_8083,72707
1174944,319,93,md_8083,72708
1174948,318,93,md_8083,72711
1174950,318,92,md_8083,72710
1174951,318,93,md_8083,72711
1174952,318,92,md_8083,72710
1174953,318,90,md_8083,72760
1174955,317,91,md_8083,72758
1174956,317,92,md_8083,72713
1174960,273,111,md_8083,71508
1174964,277,112,md_8083,71187
1174966,278,108,md_8083,71494
1174968,280,108,md_8083,71472
1174969,282,108,md_8083,71476
1174972,284,110,md_8083,71430
1174973,286,109,md_8083,71437
1174975,287,109,md_8083,71438
1174977,289,109,md_8083,71922
1174979,291,109,md_8083,71926
1174981,293,109,md_8083,71880
1174983,295,109,md_8083,71886
1174984,297,108,md_8083,71865
1174986,298,109,md_8083,71863
1174987,299,110,md_8083,71859
1174989,301,109,md_8083,71842
1174990,302,109,md_8083,71847
1174992,304,109,md_8083,72537
1174993,305,108,md_8083,72539
1174994,306,109,md_8083,72541
1174995,308,108,md_8083,72522
1174996,308,106,md_8083,72564
1174997,309,106,md_8083,72567
1174998,310,105,md_8083,72573
1174999,311,106,md_8083,72571
1175000,312,105,md_8083,72491
1175001,313,106,md_8083,72493
1175002,313,105,md_8083,72488
1175003,315,106,md_8083,72483
1175008,318,97,md_8083,72701
1175010,319,100,md_8083,72687
1175011,320,99,md_8083,74767
1175012,320,98,md_8083,74766
1175013,321,99,md_8083,74764
1175016,321,97,md_8083,74754
1175017,321,96,md_8083,74755
1175020,321,94,md_8083,74749
1175021,321,93,md_8083,74744
1175022,322,88,md_8083,74702
1175024,321,88,md_8083,74689
1175026,321,87,md_8083,74684
1175027,322,87,md_8083,74683
1175029,323,87,md_8083,74682
1175030,323,88,md_8083,74703
1175034,323,87,md_8083,74682
1175035,327,87,md_8083,74624
1175036,327,86,md_8083,74625
1175037,327,87,md_8083,74624
1175038,327,89,md_8083,74710
1175039,328,87,md_8083,74623
1175041,329,90,md_8083,74535
1175043,329,87,md_8083,74620
1175044,330,87,md_8083,74619
1175046,331,91,md_8083,74528
1175049,332,91,md_8083,74549
1175050,333,89,md_8083,74546
1175051,333,92,md_8083,74505
1175052,333,91,md_8083,74550
1175059,334,93,md_8083,74503
1175060,335,94,md_8083,74499
1175063,336,94,md_8083,74494
1175065,336,95,md_8083,74495
1175067,337,95,md_8083,74492
1175069,336,95,md_8083,74495
1175088,338,100,md_8083,75676
1175089,337,100,md_8083,75675
1175090,336,97,md_8083,75689
1175091,334,97,md_8083,74839
1175092,334,99,md_8083,74843
1175093,334,97,md_8083,74839
1175094,333,96,md_8083,74835
1175095,332,97,md_8083,74833
1175097,329,100,md_8083,74873
1175098,323,93,md_8083,74740
1175100,321,91,md_8083,74694
1175101,319,89,md_8083,72764
1175102,318,91,md_8083,72761
1175115,292,39,md_8083,67631
1175117,291,40,md_8083,67653
1175119,291,39,md_8083,67632
1175120,289,40,md_8083,67651
1175121,290,40,md_8083,67652
1175124,289,40,md_8083,67651
1175125,288,41,md_8083,67649
1175126,287,41,md_8083,68924
1175127,287,40,md_8083,68927
1175129,286,41,md_8083,68925
1175130,285,41,md_8083,68914
1175132,284,42,md_8083,68916
1175133,282,42,md_8083,68898
1175134,282,49,md_8083,68807
1175135,283,48,md_8083,68805
1175136,284,48,md_8083,68858
1175137,285,47,md_8083,68878
1175138,286,46,md_8083,68866
1175139,287,46,md_8083,68867
1175140,287,45,md_8083,68868
1175142,289,45,md_8083,67666
1175143,291,44,md_8083,67679
1175144,291,45,md_8083,67676
1175176,284,48,md_8083,68858
1175177,285,48,md_8083,68859
1175179,287,47,md_8083,68864
1175180,289,46,md_8083,67671
1175181,291,46,md_8083,67675
1175182,292,46,md_8083,67684
1175186,282,40,md_8083,68908
1175187,282,42,md_8083,68898
1175192,285,46,md_8083,68877
1175194,287,46,md_8083,68867
1175196,288,45,md_8083,67667
1175197,289,46,md_8083,67671
1175198,289,45,md_8083,67666
1175199,290,46,md_8083,67672
1175201,291,45,md_8083,67676
1175202,292,46,md_8083,67684
1175225,282,53,md_8083,68829
1175226,282,54,md_8083,68824
1175227,283,56,md_8083,68645
1175228,284,56,md_8083,68634
1175229,284,53,md_8083,68835
1175230,285,57,md_8083,68632
1175232,286,55,md_8083,68841
1175234,287,55,md_8083,68842
1175235,288,55,md_8083,68543
1175238,289,55,md_8083,68540
1175239,291,58,md_8083,68555
1175241,291,55,md_8083,68538
1175242,292,55,md_8083,68485
1175244,293,55,md_8083,68484
1175245,294,56,md_8083,68564
1175247,295,56,md_8083,68565
1175248,296,56,md_8083,68394
1175250,297,56,md_8083,68395
1175254,308,109,md_8083,72523
1175255,308,108,md_8083,72522
1175256,307,109,md_8083,72542
1175260,292,41,md_8083,67705
1175262,306,100,md_8083,72604
1175264,305,109,md_8083,72536
1175295,322,59,md_8083,79203
1175296,321,59,md_8083,79204
1174435,323,59,md_8082,79200
1174436,322,61,md_8082,79197
1174437,321,61,md_8082,79192
1174438,321,62,md_8082,79191
1174439,320,61,md_8082,79193
1174440,319,61,md_8082,68262
1174441,318,61,md_8082,68263
1174442,317,61,md_8082,68258
1174443,316,61,md_8082,68257
1174444,316,63,md_8082,68271
1174448,312,63,md_8082,68287
1174449,311,63,md_8082,68288
1174450,310,61,md_8082,68301
1174451,310,60,md_8082,68300
1174453,308,60,md_8082,68298
1174454,306,59,md_8082,68321
1174455,306,61,md_8082,68343
1174457,304,61,md_8082,68337
1174458,303,59,md_8082,68410
1174459,302,59,md_8082,68409
1174460,301,59,md_8082,68406
1174461,300,59,md_8082,68405
1174463,299,61,md_8082,68382
1174464,298,62,md_8082,68370
1174467,295,63,md_8082,68586
1174469,295,62,md_8082,68585
1174470,297,62,md_8082,68375
1174471,298,63,md_8082,68371
1174473,300,63,md_8082,68367
1174476,303,63,md_8082,68352
1174478,304,63,md_8082,68351
1174479,305,63,md_8082,68348
1174481,306,63,md_8082,68347
1174482,307,62,md_8082,68345
1174483,308,63,md_8082,68293
1174484,308,61,md_8082,68297
1174486,310,62,md_8082,68290
1174487,311,62,md_8082,68289
1174489,312,62,md_8082,68284
1174490,312,63,md_8082,68287
1174493,314,63,md_8082,68273
1174494,316,63,md_8082,68271
1174495,316,61,md_8082,68257
1174496,317,61,md_8082,68258
1174498,318,61,md_8082,68263
1174500,319,61,md_8082,68262
1174503,321,61,md_8082,79192
1174543,317,97,md_8085,72696
1174544,318,101,md_8085,72685
1174545,319,100,md_8085,72687
1174546,319,99,md_8085,72688
1174547,319,98,md_8085,72689
1174548,320,98,md_8085,74766
1174550,321,98,md_8085,74765
1174561,294,64,md_8085,73406
1174567,291,64,md_8085,73391
1174598,282,44,md_8085,68892
1174599,282,45,md_8085,68893
1174601,284,45,md_8085,68875
1174603,285,45,md_8085,68872
1174606,287,46,md_8085,68867
1174607,288,45,md_8085,67667
1174608,288,46,md_8085,67668
1174613,291,46,md_8085,67675
1174614,292,46,md_8085,67684
1174643,322,61,md_8085,79197
1174645,321,62,md_8085,79191
1174646,320,61,md_8085,79193
1174648,319,61,md_8085,68262
1174650,318,61,md_8085,68263
1174652,321,47,md_8085,79444
1174654,323,47,md_8085,79440
1174658,312,59,md_8085,68229
1174659,312,61,md_8085,68283
1174663,310,61,md_8085,68301
1174666,308,59,md_8085,68319
1174670,306,59,md_8085,68321
1174671,305,59,md_8085,68334
1174673,304,59,md_8085,68335
1174674,303,58,md_8085,68411
1174675,302,58,md_8085,68408
1174678,302,57,md_8085,68413
1174680,301,57,md_8085,68402
1174684,299,57,md_8085,68398
1174685,298,57,md_8085,68397
1174506,276,109,md_8084,71499
1174508,278,109,md_8084,71495
1174509,280,109,md_8084,71473
1174511,282,109,md_8084,71479
1174512,284,109,md_8084,71433
1174513,286,109,md_8084,71437
1174514,287,109,md_8084,71438
1174515,288,109,md_8084,71921
1174516,289,109,md_8084,71922
1174517,290,109,md_8084,71927
1174518,291,109,md_8084,71926
1174519,293,109,md_8084,71880
1174520,294,109,md_8084,71885
1174521,295,108,md_8084,71887
1174522,296,109,md_8084,71867
1174523,297,109,md_8084,71864
1174525,299,109,md_8084,71860
1174526,302,109,md_8084,71847
1174527,302,107,md_8084,71835
1174528,303,106,md_8084,71833
1174529,304,108,md_8084,72538
1174530,305,108,md_8084,72539
1174531,306,109,md_8084,72541
1174532,307,108,md_8084,72543
1174534,308,108,md_8084,72522
1174535,309,107,md_8084,72566
1174536,312,107,md_8084,72495
1174538,312,106,md_8084,72492
1174540,314,106,md_8084,72482
1174542,316,106,md_8084,72476
1174763,96,133,md_8087,31763
1174765,98,133,md_8087,31773
1174766,100,133,md_8087,31779
1174767,100,134,md_8087,31780
1174768,101,134,md_8087,31783
1174769,103,134,md_8087,31787
1174770,104,134,md_8087,31868
1174771,106,134,md_8087,31858
1174772,107,134,md_8087,31859
1174773,108,134,md_8087,31854
1174774,110,133,md_8087,31847
1174776,113,133,md_8087,32664
1174777,114,133,md_8087,32669
1174778,116,133,md_8087,32651
1174779,121,131,md_8087,32716
1174780,120,131,md_8087,32719
1174781,121,131,md_8087,32716
1174782,122,131,md_8087,32715
1174783,122,130,md_8087,32712
1174784,123,130,md_8087,32713
1174785,123,131,md_8087,32714
1174786,123,132,md_8087,32735
1174787,129,132,md_8087,32785
1174788,131,132,md_8087,32799
1174789,132,131,md_8087,32821
1174790,134,131,md_8087,32819
1174791,135,130,md_8087,32817
1174792,136,130,md_8087,32836
1174793,138,130,md_8087,32840
1174794,139,130,md_8087,32843
1174795,141,130,md_8087,32861
1174796,142,129,md_8087,32855
1174797,144,129,md_8087,33705
1174798,145,129,md_8087,33704
1174799,146,129,md_8087,33709
1174800,148,129,md_8087,33715
1174801,149,129,md_8087,33714
1174802,151,129,md_8087,33724
1174803,152,129,md_8087,33729
1174804,153,129,md_8087,33730
1174805,154,129,md_8087,33735
1174806,156,129,md_8087,33785
1174807,156,130,md_8087,33782
1174808,157,132,md_8087,33761
1174809,158,131,md_8087,33779
1174831,193,122,md_8087,53191
1174832,194,121,md_8087,53197
1174841,207,118,md_8087,53057
1174842,208,119,md_8087,52757
1174855,226,117,md_8087,49565
1174856,227,118,md_8087,49553
1174857,227,119,md_8087,49552
1174858,228,119,md_8087,49551
1174859,229,118,md_8087,49549
1174860,231,119,md_8087,49536
1174861,232,118,md_8087,49620
1174862,233,117,md_8087,49618
1174863,235,118,md_8087,49627
1174864,236,118,md_8087,49636
1174865,237,118,md_8087,49639
1174866,238,118,md_8087,49640
1174867,239,120,md_8087,49429
1174868,238,121,md_8087,49431
1174872,147,127,md_8087,54512
1174757,292,41,md_8086,67705
1174759,291,41,md_8086,67654
1174760,290,41,md_8086,67655
1174762,289,40,md_8086,67651
1174763,288,41,md_8086,67649
1174770,287,41,md_8086,68924
1174772,286,41,md_8086,68925
1174774,285,41,md_8086,68914
1174775,285,42,md_8086,68919
1174781,284,42,md_8086,68916
1174784,283,42,md_8086,68897
1174788,282,47,md_8086,68883
1174789,283,47,md_8086,68880
1174790,284,48,md_8086,68858
1174791,282,44,md_8086,68892
1174793,287,55,md_8086,68842
1174794,288,55,md_8086,68543
1174797,289,55,md_8086,68540
1174798,290,55,md_8086,68539
1174801,291,55,md_8086,68538
1174802,292,55,md_8086,68485
1174805,293,55,md_8086,68484
